pcf_id,year_of_reporting,product_name,product_detail,company,country,company's_gics_industry_group,company's_gics_industry,company's_sector,product_weight,product's_carbon_footprint,carbon_intensity
17788,2016,Please (European supply chain),"The model chosen for analysis is the most popular model Please task chair (reference 468 200 MP). The task chair is a new generation of Please launched in June 1998. It is a highly adjustable ergonomic chair equipped as follows: 1. LTC2 (Lumbar-Thoracic-Cervical) mechanism 2. height adjustable backrest 3. lumbar tension adjustment 4. tilt tension adjustment 5. seat height adjustment by gaslift 6. 3D adjustable armrests (height, depth and pivot) 7. variable back stop / tilt limiter 8. seat depth adjustment 9. seat impact absorber",Steelcase,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",23.623,90.9,3.85
17788,2016,Qivi (European supply chain),"Smart and elegant, QiVi is the new meeting energizer! QiVi allows users to move and to change postures easily, bringing more comfort to meetings thanks to its automatic adjustments. The combination of the sliding seat and pivoting backrest makes QiVi unique and comfort immediate. QiVi offers a wide range of versions and finishes: 4 leg, sled, conference, with and without armrests; plain, upholstered or knitted back available in two different aesthetics, as well as several accessories that make the range even more complete! The model chosen for analysis is the most frequently ordered one (reference 428 LUG ET) from the QiVi range.",Steelcase,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",5.17,56.0,10.83
17788,2016,Reply (European supply chain),"Reply task chair range offers two alternative styles to maximise choice in terms of design and functionality: Reply & Reply Air. The range is designed to provide four major benefits: “customisation”, “comfort”, “simplicity” and “sustainability”. The model chosen for analysis is the most frequently ordered one (Reply Air, reference 466 160 MT) from the Reply range.",Steelcase,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",17.7,101.0,5.71
17788,2013,"Share It is a modular storage system. It offers personal storage, team storage, meeting point solutions and lockers.  Share It can be also used as space dividers, structuring workspaces. - It is modular and offers endless planning possibilities. - The range enhances collaboration providing communication platforms. - It helps people concentrate thanks to acoustics absorbing surfaces. - It offers wide range of finishes for different workplace ambiances.","Share It is a modular storage system. It offers personal storage, team storage, meeting point solutions and lockers.  Share It can be also used as space dividers, structuring workspaces. - It is modular and offers endless planning possibilities. - The range enhances collaboration providing communication platforms. - It helps people concentrate thanks to acoustics absorbing surfaces. - It offers wide range of finishes for different workplace ambiances.",Steelcase,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",52.221,110.8,2.12
17788,2014,Share It modular storage system,"Share It is a modular storage system. It offers personal storage, team storage, meeting point solutions and lockers.  Share It can be also used as space dividers, structuring workspaces. - It is modular and offers endless planning possibilities. - The range enhances collaboration providing communication platforms. - It helps people concentrate thanks to acoustics absorbing surfaces. - It offers wide range of finishes for different workplace ambiances.",Steelcase,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",52.221,110.8,2.12
17788,2016,Tenaro (European supply chain),Tenaro Typ 10 is a range of desk simple to configure and adjust according to customized requirements.The model chosen for analysis is the most popular model Tenaro Typ 10 (reference 5412700).,Steelcase,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",67.323,52.6,0.78
17788,2016,TNT* (European supply chain),"Make your workplace a dynamic workspace. TNT* is a new kind of dynamic workspace solution with a wide range of options for all kinds of users and work  styles. Thanks to its flexible architecture, TNT* allows you to expand, upgrade or adapt any configuration to the changing needs of users and teams.The model chosen for analysis is the most popular model (reference 880 000 150).",Steelcase,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",47.334,49.7,1.05
17788,2016,Universal Storage EU (European supply chain),The Universal Storage is a large and flexible storage range that can adapt to all environments and that live up to all criteria of aesthetics and security. It is the new generation of the Universal Storage range launched in 1995. The cupboard - side opening tambour doors (reference 845 030 220) is the most sold model from the Universal Storage range.,Steelcase,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",69.78,103.8,1.49
17788,2016,Westside (European supply chain),"The Westside chair is made with a single shell, with just the right shape, angle and flexibility to provide maximum comfort for the back. The Westside chair is engineered for demanding spaces like informal office areas, cafeterias and hotels where traditional seating falls short. The model chosen for analysis is the Westside chair reference 11 LUG 30.",Steelcase,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",5.057,18.8,3.72
17788,2013,The model chosen for analysis is the most popular model Think work chair.  It is a highly adjustable ergonomic chair equipped as follows: 1. Your PowerTM weight activated mechanism 2. Your ProfileTM seat and back flexors  3. Your PreferenceTM control  4. Adjustable seat depth 5. Adjustable seat height 6. Adjustable lumbar support 7. Adjustable armrests 8. Plastic base,The model chosen for analysis is the most popular model Think work chair.  It is a highly adjustable ergonomic chair equipped as follows: 1. Your PowerTM weight activated mechanism 2. Your ProfileTM seat and back flexors  3. Your PreferenceTM control  4. Adjustable seat depth 5. Adjustable seat height 6. Adjustable lumbar support 7. Adjustable armrests 8. Plastic base,Steelcase,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",17.252,85.5,4.96
17788,2014,Think work chair,The model chosen for analysis is the most popular model Think work chair.  It is a highly adjustable ergonomic chair equipped as follows: 1. Your Power(TM) weight activated mechanism 2. Your Profile(TM) seat and back flexors  3. Your Preference(TM) control  4. Adjustable seat depth 5. Adjustable seat height 6. Adjustable lumbar support 7. Adjustable armrests 8. Plastic base,Steelcase,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",17.252,85.5,4.96
17788,2016,32 Seconds (European supply chain),"32 Seconds is a universal family of seating that helps build a creative and capable workspace – and ultimately a more successful organisation – by fulfilling your people’s ergonomic requirements and personal preferences. 32 Seconds will seat all of your people in complete comfort – regardless of physique, age, gender or personal taste – and adapt itself to any kind of workstyle. What’s more it’s so easy to assemble that you’ll be using it within32 seconds of opening the box! The model chosen for analysis is the most frequently ordered task chair (model 4558TRA) from the 32 Seconds seating range.",Steelcase,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",21.77,100.2,4.6
17788,2016,Activa (European supply chain),"The Activa desks are highly ergonomic and offer different height adjustable versions in a single design. Its modular construction allows very easy assembly and reconfiguration. The model chosen for analysis is the most frequently ordered one (reference W6412700) from the Activa Telescopic range. Standard features on this model include: - Top dimensions: 1600 mm x 800 mm - Melamine top, Snow WY - Steel leg and frame, Pearl Snow ZW - Telescopic height adjustment from 620 mm to 900 mm - Steel cable tray.",Steelcase,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",44.706,160.0,3.58
17788,2016,Amia (European supply chain),"The enveloping backrest and the textured, refined look of Amia are immediately inviting. And as soon as you sit down in this robust yet comfortable chair, you know you've found something special. Both the LiveLumbar™ support and the flexible seat edge angle adjust automatically to your body shape. The model chosen for analysis is the most frequently ordered task chair (model 482 200 MP) from the Amia seating range.",Steelcase,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",13.01,111.2,8.55
17788,2016,B-Free big cube (European supply chain),"B-Free range welcomes varied work postures - reading, reclining, or leaning in to a conversation. B-Free big cube Different shapes and sizes to follow the movements of the user whether connecting, collaborating or concentrating and to offer qualitative support in a wide variety of postures. The model chosen for analysis is the most representative one (reference N3L T00 460) from the B-Free range.",Steelcase,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",34.8,110.0,3.16
17788,2016,B-Free Desk (European supply chain),"B-Free Desk offers the right balance between functionality and beauty. It creates a natural and cozy atmosphere in the office, ideal to foster creativity, concentration and/or collaboration of workers. The multiple features of the desk allow users to benefit from a fully functional workstation. The model chosen for analysis is the most representative line (reference # N311012700) from the B-Free desk range.",Steelcase,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",42.1,100.0,2.38
18141,2015,Fungicide,Crop protection product,Syngenta AG,Switzerland,Chemicals,Not used for 2015 reporting,Chemicals,1.0,2.8,2.8
18141,2015,Herbicide,Crop protection product,Syngenta AG,Switzerland,Chemicals,Not used for 2015 reporting,Chemicals,1.0,3.72,3.72
18141,2015,Insecticide,Crop protection product,Syngenta AG,Switzerland,Chemicals,Not used for 2015 reporting,Chemicals,1.0,4.82,4.82
18141,2015,Seed treatment,Crop protection product,Syngenta AG,Switzerland,Chemicals,Not used for 2015 reporting,Chemicals,1.0,1.02,1.02
18288,2013,Soda Ash for Unilever plc,Field not included in 2013 data,Tata Chemicals,India,Materials,Chemicals,Chemicals,1000.0,1282.0,1.28
18288,2014,Soda Ash,Soda Ash for Unilever plc,Tata Chemicals,India,Materials,Chemicals,Chemicals,1000.0,1057.0,1.06
